nom;x_min;y_min;x_max;y_max;url;fichier_brut;gid
1838_5176_08_IR_CC46.tif;1838000;5176000;1839000;5177000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5176_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5176_08_IR_CC46.tif;394
1838_5177_08_IR_CC46.tif;1838000;5177000;1839000;5178000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5177_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5177_08_IR_CC46.tif;395
1838_5178_08_IR_CC46.tif;1838000;5178000;1839000;5179000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5178_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5178_08_IR_CC46.tif;396
1838_5179_08_IR_CC46.tif;1838000;5179000;1839000;5180000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5179_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5179_08_IR_CC46.tif;397
1838_5180_08_IR_CC46.tif;1838000;5180000;1839000;5181000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5180_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5180_08_IR_CC46.tif;398
1838_5181_08_IR_CC46.tif;1838000;5181000;1839000;5182000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5181_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5181_08_IR_CC46.tif;399
1838_5182_08_IR_CC46.tif;1838000;5182000;1839000;5183000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5182_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5182_08_IR_CC46.tif;400
1838_5183_08_IR_CC46.tif;1838000;5183000;1839000;5184000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5183_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5183_08_IR_CC46.tif;401
1838_5184_08_IR_CC46.tif;1838000;5184000;1839000;5185000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5184_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5184_08_IR_CC46.tif;402
1838_5185_08_IR_CC46.tif;1838000;5185000;1839000;5186000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5185_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5185_08_IR_CC46.tif;403
1838_5186_08_IR_CC46.tif;1838000;5186000;1839000;5187000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5186_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5186_08_IR_CC46.tif;404
1838_5187_08_IR_CC46.tif;1838000;5187000;1839000;5188000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5187_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5187_08_IR_CC46.tif;405
1838_5188_08_IR_CC46.tif;1838000;5188000;1839000;5189000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5188_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5188_08_IR_CC46.tif;406
1838_5189_08_IR_CC46.tif;1838000;5189000;1839000;5190000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5189_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5189_08_IR_CC46.tif;407
1838_5190_08_IR_CC46.tif;1838000;5190000;1839000;5191000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5190_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5190_08_IR_CC46.tif;408
1838_5191_08_IR_CC46.tif;1838000;5191000;1839000;5192000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5191_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5191_08_IR_CC46.tif;409
1838_5192_08_IR_CC46.tif;1838000;5192000;1839000;5193000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5192_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5192_08_IR_CC46.tif;410
1838_5193_08_IR_CC46.tif;1838000;5193000;1839000;5194000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5193_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5193_08_IR_CC46.tif;411
1838_5194_08_IR_CC46.tif;1838000;5194000;1839000;5195000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5194_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5194_08_IR_CC46.tif;412
1838_5195_08_IR_CC46.tif;1838000;5195000;1839000;5196000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5195_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5195_08_IR_CC46.tif;413
1838_5196_08_IR_CC46.tif;1838000;5196000;1839000;5197000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1838_5196_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1838_5196_08_IR_CC46.tif;414
1839_5151_08_IR_CC46.tif;1839000;5151000;1840000;5152000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5151_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5151_08_IR_CC46.tif;415
1839_5152_08_IR_CC46.tif;1839000;5152000;1840000;5153000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5152_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5152_08_IR_CC46.tif;416
1839_5153_08_IR_CC46.tif;1839000;5153000;1840000;5154000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5153_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5153_08_IR_CC46.tif;417
1839_5154_08_IR_CC46.tif;1839000;5154000;1840000;5155000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5154_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5154_08_IR_CC46.tif;418
1839_5155_08_IR_CC46.tif;1839000;5155000;1840000;5156000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5155_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5155_08_IR_CC46.tif;419
1839_5156_08_IR_CC46.tif;1839000;5156000;1840000;5157000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5156_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5156_08_IR_CC46.tif;420
1839_5157_08_IR_CC46.tif;1839000;5157000;1840000;5158000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5157_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5157_08_IR_CC46.tif;421
1839_5158_08_IR_CC46.tif;1839000;5158000;1840000;5159000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5158_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5158_08_IR_CC46.tif;422
1839_5159_08_IR_CC46.tif;1839000;5159000;1840000;5160000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5159_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5159_08_IR_CC46.tif;423
1839_5160_08_IR_CC46.tif;1839000;5160000;1840000;5161000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5160_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5160_08_IR_CC46.tif;424
1839_5161_08_IR_CC46.tif;1839000;5161000;1840000;5162000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5161_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5161_08_IR_CC46.tif;425
1839_5162_08_IR_CC46.tif;1839000;5162000;1840000;5163000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5162_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5162_08_IR_CC46.tif;426
1839_5163_08_IR_CC46.tif;1839000;5163000;1840000;5164000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5163_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5163_08_IR_CC46.tif;427
1839_5164_08_IR_CC46.tif;1839000;5164000;1840000;5165000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5164_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5164_08_IR_CC46.tif;428
1839_5165_08_IR_CC46.tif;1839000;5165000;1840000;5166000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5165_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5165_08_IR_CC46.tif;429
1839_5166_08_IR_CC46.tif;1839000;5166000;1840000;5167000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5166_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5166_08_IR_CC46.tif;430
1839_5167_08_IR_CC46.tif;1839000;5167000;1840000;5168000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5167_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5167_08_IR_CC46.tif;431
1839_5168_08_IR_CC46.tif;1839000;5168000;1840000;5169000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5168_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5168_08_IR_CC46.tif;432
1839_5169_08_IR_CC46.tif;1839000;5169000;1840000;5170000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5169_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5169_08_IR_CC46.tif;433
1839_5170_08_IR_CC46.tif;1839000;5170000;1840000;5171000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5170_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5170_08_IR_CC46.tif;434
1839_5171_08_IR_CC46.tif;1839000;5171000;1840000;5172000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5171_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5171_08_IR_CC46.tif;435
1839_5172_08_IR_CC46.tif;1839000;5172000;1840000;5173000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5172_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5172_08_IR_CC46.tif;436
1839_5173_08_IR_CC46.tif;1839000;5173000;1840000;5174000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5173_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5173_08_IR_CC46.tif;437
1839_5174_08_IR_CC46.tif;1839000;5174000;1840000;5175000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5174_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5174_08_IR_CC46.tif;438
1839_5175_08_IR_CC46.tif;1839000;5175000;1840000;5176000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5175_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5175_08_IR_CC46.tif;439
1839_5176_08_IR_CC46.tif;1839000;5176000;1840000;5177000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5176_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5176_08_IR_CC46.tif;440
1839_5177_08_IR_CC46.tif;1839000;5177000;1840000;5178000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5177_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5177_08_IR_CC46.tif;441
1839_5178_08_IR_CC46.tif;1839000;5178000;1840000;5179000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5178_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5178_08_IR_CC46.tif;442
1839_5179_08_IR_CC46.tif;1839000;5179000;1840000;5180000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5179_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5179_08_IR_CC46.tif;443
1839_5180_08_IR_CC46.tif;1839000;5180000;1840000;5181000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5180_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5180_08_IR_CC46.tif;444
1839_5181_08_IR_CC46.tif;1839000;5181000;1840000;5182000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5181_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5181_08_IR_CC46.tif;445
1839_5182_08_IR_CC46.tif;1839000;5182000;1840000;5183000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5182_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5182_08_IR_CC46.tif;446
1839_5183_08_IR_CC46.tif;1839000;5183000;1840000;5184000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5183_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5183_08_IR_CC46.tif;447
1839_5184_08_IR_CC46.tif;1839000;5184000;1840000;5185000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5184_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5184_08_IR_CC46.tif;448
1839_5185_08_IR_CC46.tif;1839000;5185000;1840000;5186000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5185_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5185_08_IR_CC46.tif;449
1839_5186_08_IR_CC46.tif;1839000;5186000;1840000;5187000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5186_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5186_08_IR_CC46.tif;450
1839_5187_08_IR_CC46.tif;1839000;5187000;1840000;5188000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5187_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5187_08_IR_CC46.tif;451
1839_5188_08_IR_CC46.tif;1839000;5188000;1840000;5189000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5188_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5188_08_IR_CC46.tif;452
1839_5189_08_IR_CC46.tif;1839000;5189000;1840000;5190000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5189_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5189_08_IR_CC46.tif;453
1839_5190_08_IR_CC46.tif;1839000;5190000;1840000;5191000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5190_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5190_08_IR_CC46.tif;454
1839_5191_08_IR_CC46.tif;1839000;5191000;1840000;5192000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5191_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5191_08_IR_CC46.tif;455
1839_5192_08_IR_CC46.tif;1839000;5192000;1840000;5193000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5192_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5192_08_IR_CC46.tif;456
1839_5193_08_IR_CC46.tif;1839000;5193000;1840000;5194000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5193_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5193_08_IR_CC46.tif;457
1839_5194_08_IR_CC46.tif;1839000;5194000;1840000;5195000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5194_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5194_08_IR_CC46.tif;458
1839_5195_08_IR_CC46.tif;1839000;5195000;1840000;5196000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5195_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5195_08_IR_CC46.tif;459
1839_5196_08_IR_CC46.tif;1839000;5196000;1840000;5197000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1839_5196_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1839_5196_08_IR_CC46.tif;460
1840_5151_08_IR_CC46.tif;1840000;5151000;1841000;5152000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1840_5151_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1840_5151_08_IR_CC46.tif;461
1840_5152_08_IR_CC46.tif;1840000;5152000;1841000;5153000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1840_5152_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1840_5152_08_IR_CC46.tif;462
1840_5153_08_IR_CC46.tif;1840000;5153000;1841000;5154000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1840_5153_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1840_5153_08_IR_CC46.tif;463
1840_5154_08_IR_CC46.tif;1840000;5154000;1841000;5155000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1840_5154_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1840_5154_08_IR_CC46.tif;464
1840_5155_08_IR_CC46.tif;1840000;5155000;1841000;5156000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1840_5155_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1840_5155_08_IR_CC46.tif;465
1840_5156_08_IR_CC46.tif;1840000;5156000;1841000;5157000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1840_5156_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1840_5156_08_IR_CC46.tif;466
1840_5157_08_IR_CC46.tif;1840000;5157000;1841000;5158000;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/GeoTiff_YcBcR/1km_8cm_CC46/1840_5157_08_IR_CC46.tif;https://download.data.grandlyon.com/files/grandlyon/imagerie/ortho2018/infrarouge/tif/1km_8cm_CC46/1840_5157_08_IR_CC46.tif;467
